terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,cp,alcaldia,colonia,grado_marginalidad,pob_2010,tipo_seccion,tipo_col,precio_str,lat_long,lat,long
1149.5,918.0,3.0,5.0,6,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",27500000.0,1943.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$27,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.9,85.9,2.0,2.0,2,"Torres De Potrero, Alvaro Obregón, Ciudad De México 01840, México.",3500000.0,2012.0,1840,ALVARO OBREGON,TORRES DE POTRERO,4.0,14207.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
79.0,79.0,3.0,1.0,2,"Valle Escondido, Tlalpan, Ciudad De México 14600, México.",2500000.0,1984.0,14600,TLALPAN,VALLE ESCONDIDO,1.0,3432.0,URBANO(A),UNIDAD HABITACIONAL,"$2,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
243.0,243.0,3.0,3.0,2,"Bosques De Las Lomas, Cuajimalpa De Morelos, Ciudad De México 05120, México.",10500000.0,2003.0,5120,CUAJIMALPA DE MORELOS,BOSQUES DE LAS LOMAS,1.0,13279.0,URBANO(A),COLONIA,"$10,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
163.0,152.0,3.0,3.0,2,"Polanco V Sección, Miguel Hidalgo, Ciudad De México 11560, México.",12776000.0,2023.0,11560,MIGUEL HIDALGO,CHAPULTEPEC MORALES (POLANCO),1.0,13953.0,URBANO(A),COLONIA,"$12,776,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
117.8,61.8,2.0,2.0,1,"San Rafael, Cuauhtémoc, Ciudad De México 06470, México.",3635700.0,2024.0,6470,CUAUHTEMOC,SAN RAFAEL I,3.0,19684.0,URBANO(A),COLONIA,"$3,635,700 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
118.0,118.0,3.0,3.0,2,"Viejo Ejido De Santa Ursula Coapa, Coyoacán, Ciudad De México 04980, México.",6000000.0,2016.0,4980,COYOACAN,EX HACIENDA COAPA,1.0,1511.0,URBANO(A),COLONIA,"$6,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
618.0,353.0,10.0,5.0,8,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",6600000.0,1954.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$6,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
480.0,594.0,4.0,6.0,6,"Del Carmen, Coyoacán, Ciudad De México 04100, México.",28000000.0,2012.0,4100,COYOACAN,DEL CARMEN,1.0,10460.0,URBANO(A),COLONIA,"$28,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,90.0,3.0,2.0,2,"Miguel Hidalgo 4a Secc. Amp, Tlalpan, Ciudad De México 14250, México.",3150000.0,2007.0,14250,TLALPAN,BELISARIO DOMINGUEZ,2.0,1181.0,URBANO(A),COLONIA,"$3,150,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
69.2,64.0,2.0,2.0,1,"Tetelpan, Alvaro Obregón, Ciudad De México 01700, México.",3646500.0,2023.0,1700,ALVARO OBREGON,OCOTILLOS,3.0,11347.0,URBANO(A),COLONIA,"$3,646,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,255.0,4.0,3.0,3,"San Miguel Chapultepec, Miguel Hidalgo, Ciudad De México 11850, México.",12500000.0,2008.0,11850,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,1.0,11997.0,URBANO(A),COLONIA,"$12,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
56.0,56.0,2.0,1.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",1960000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$1,960,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
58.0,58.0,2.0,2.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2155000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,155,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
60.0,60.0,2.0,2.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2230000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,230,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
62.0,62.0,2.0,2.0,2,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2330000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,330,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
64.0,64.0,2.0,2.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2400000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
68.0,63.0,2.0,2.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2510000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,510,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
73.0,68.0,2.0,2.0,1,"San Miguel Amantla, Azcapotzalco, Ciudad De México 02700, México.",2650000.0,2024.0,2700,AZCAPOTZALCO,SAN  MIGUEL AMANTLA (PBLO),4.0,8305.0,URBANO(A),PUEBLO,"$2,650,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,2.0,2.0,2,"Acacias, Benito Juárez, Ciudad De México 03240, México.",5383522.0,2023.0,3240,BENITO JUAREZ,ACACIAS,1.0,6096.0,URBANO(A),COLONIA,"$5,383,522 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
91.0,82.0,2.0,2.0,2,"Acacias, Benito Juárez, Ciudad De México 03240, México.",5508000.0,2023.0,3240,BENITO JUAREZ,ACACIAS,1.0,6096.0,URBANO(A),COLONIA,"$5,508,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.0,80.0,2.0,2.0,2,"Acacias, Benito Juárez, Ciudad De México 03240, México.",5994496.0,2023.0,3240,BENITO JUAREZ,ACACIAS,1.0,6096.0,URBANO(A),COLONIA,"$5,994,496 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
73.0,73.0,3.0,2.0,2,"Constitución De La República, Gustavo A. Madero, Ciudad De México 07469, México.",2750000.0,2015.0,7469,GUSTAVO A. MADERO,DM NACIONAL,2.0,11060.0,URBANO(A),COLONIA,"$2,750,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
96.2,96.2,3.0,2.0,2,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",8014200.0,2022.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$8,014,200 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
48.7,48.7,1.0,1.0,1,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",3649000.0,2022.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$3,649,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
72.2,72.2,2.0,2.0,2,"Jardines Del Pedregal, Alvaro Obregón, Ciudad De México 01900, México.",5853000.0,2022.0,1900,ALVARO OBREGON,JARDINES DEL PEDREGAL,1.0,13817.0,URBANO(A),COLONIA,"$5,853,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
138.0,138.0,3.0,2.0,0,"Narvarte Oriente, Benito Juárez, Ciudad De México 03023, México.",4500000.0,1970.0,3023,BENITO JUAREZ,NARVARTE I,2.0,19953.0,URBANO(A),COLONIA,"$4,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
94.5,94.5,3.0,2.0,1,"Francisco Villa, Azcapotzalco, Ciudad De México 02420, México.",3290000.0,2012.0,2420,AZCAPOTZALCO,FRANCISCO VILLA (U HAB),2.0,3674.0,URBANO(A),UNIDAD HABITACIONAL,"$3,290,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
499.0,333.0,4.0,4.0,7,"Jardines Del Ajusco, Tlalpan, Ciudad De México 14200, México.",11680000.0,2021.0,14200,TLALPAN,JARDINES DEL AJUSCO,5.0,35426.0,URBANO(A),UNIDAD HABITACIONAL,"$11,680,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.0,53.0,2.0,1.0,1,"Guerrero, Cuauhtémoc, Ciudad De México 06300, México.",1850000.0,2009.0,6300,CUAUHTEMOC,GUERRERO I,4.0,42339.0,URBANO(A),COLONIA,"$1,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
141.0,236.0,4.0,2.0,3,"Cantil Del Pedregal, Coyoacán, Ciudad De México 04730, México.",5980000.0,1987.0,4730,COYOACAN,BOSQUES DE TETLAMEYA,1.0,1591.0,URBANO(A),COLONIA,"$5,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.0,80.0,2.0,1.0,1,"Niños Héroes De Chapultepec, Benito Juárez, Ciudad De México 03440, México.",4850000.0,2014.0,3440,BENITO JUAREZ,NIÑOS HEROES DE CHAPULTEPEC,3.0,8724.0,URBANO(A),COLONIA,"$4,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
97.0,97.0,2.0,1.0,1,"Juárez, Cuauhtémoc, Ciudad De México 06600, México.",4245000.0,2024.0,6600,CUAUHTEMOC,JUAREZ,2.0,10184.0,URBANO(A),COLONIA,"$4,245,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1906.0,1430.0,15.0,17.0,15,"San Lorenzo Huipulco, Tlalpan, Ciudad De México 14370, México.",49500000.0,1995.0,14370,TLALPAN,SAN LORENZO HUIPULCO,3.0,10234.0,URBANO(A),COLONIA,"$49,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
113.0,119.0,2.0,2.0,2,"Lomas De los Angeles De Tetelpan, Alvaro Obregón, Ciudad De México 01790, México.",5489500.0,2024.0,1790,ALVARO OBREGON,LOMAS DE LOS ANGELES TETELPAN,4.0,7915.0,URBANO(A),COLONIA,"$5,489,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
221.0,177.0,2.0,2.0,0,"Toriello Guerra, Tlalpan, Ciudad De México 14050, México.",7000000.0,1893.0,14050,TLALPAN,TORIELLO GUERRA,2.0,6058.0,URBANO(A),COLONIA,"$7,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
62.2,62.2,2.0,2.0,1,"Del Gas, Azcapotzalco, Ciudad De México 02950, México.",2590000.0,2017.0,2950,AZCAPOTZALCO,DEL GAS,3.0,6111.0,URBANO(A),COLONIA,"$2,590,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
96.2,96.2,3.0,2.0,2,"Miguel Hidalgo, Tlalpan, Ciudad De México 14250, México.",3700000.0,2010.0,14250,TLALPAN,BELISARIO DOMINGUEZ,2.0,1181.0,URBANO(A),COLONIA,"$3,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
214.0,214.0,4.0,4.0,2,"Juárez, Cuauhtémoc, Ciudad De México 06600, México.",10152000.0,2022.0,6600,CUAUHTEMOC,JUAREZ,2.0,10184.0,URBANO(A),COLONIA,"$10,152,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
180.0,180.0,3.0,2.0,2,"Pedregal De Carrasco, Coyoacán, Ciudad De México 04700, México.",5500000.0,2021.0,4700,COYOACAN,CENTRO URBANO (U HAB),1.0,6035.0,URBANO(A),FRACCIONAMIENTO,"$5,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
242.0,242.0,3.0,2.0,2,"Verónica Anzures, Miguel Hidalgo, Ciudad De México 11300, México.",10115000.0,2022.0,11300,MIGUEL HIDALGO,ANZURES,1.0,9765.0,URBANO(A),COLONIA,"$10,115,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
202.0,100.0,2.0,1.0,4,"San Miguel Topilejo, Tlalpan, Ciudad De México 14500, México.",1450000.0,2010.0,14500,TLALPAN,LA GUADALUPANA,5.0,36018.0,MIXTO(A),COLONIA,"$1,450,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
120.0,120.0,3.0,2.0,2,"Ciudad De Los Deportes, Benito Juárez, Ciudad De México 03710, México.",4500000.0,2019.0,3710,BENITO JUAREZ,CIUDAD DE LOS DEPORTES,1.0,4100.0,URBANO(A),COLONIA,"$4,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
182.9,274.8,3.0,4.0,3,"Campestre Churubusco, Coyoacán, Ciudad De México 04200, México.",9850000.0,2007.0,4200,COYOACAN,CAMPESTRE CHURUBUSCO,2.0,12197.0,URBANO(A),COLONIA,"$9,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
307.0,272.0,3.0,1.0,3,"La Magdalena Petlacalco, Tlalpan, Ciudad De México 14480, México.",4440000.0,2005.0,14480,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),5.0,7047.0,URBANO(A),PUEBLO,"$4,440,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
130.0,130.0,3.0,2.0,2,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.",6800000.0,2006.0,6500,CUAUHTEMOC,CUAUHTEMOC,2.0,11399.0,URBANO(A),COLONIA,"$6,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
130.0,130.0,3.0,2.0,2,"Cuauhtémoc, Cuauhtémoc, Ciudad De México 06500, México.",6800000.0,2006.0,6500,CUAUHTEMOC,CUAUHTEMOC,2.0,11399.0,URBANO(A),COLONIA,"$6,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.0,51.0,2.0,1.0,1,"Bondojito, Gustavo A. Madero, Ciudad De México 07850, México.",2400000.0,2010.0,7850,GUSTAVO A. MADERO,FAJA DE ORO,3.0,3925.0,URBANO(A),COLONIA,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
301.0,301.0,3.0,3.0,4,"Lomas De Bezares, Miguel Hidalgo, Ciudad De México 11910, México.",10990000.0,2003.0,11910,MIGUEL HIDALGO,LOMAS DE BEZARES,1.0,3842.0,URBANO(A),COLONIA,"$10,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.0,53.0,2.0,1.0,1,"Santiago Atzacoalco, Gustavo A. Madero, Ciudad De México 07040, México.",2250000.0,2005.0,7040,GUSTAVO A. MADERO,SANTIAGO ATZACOALCO (PBLO),4.0,4789.0,URBANO(A),PUEBLO,"$2,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
52.0,52.0,2.0,1.0,0,"Santa María La Ribera, Cuauhtémoc, Ciudad De México 06400, México.",1680000.0,2022.0,6400,CUAUHTEMOC,SANTA MARIA LA RIBERA I,4.0,40960.0,URBANO(A),COLONIA,"$1,680,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
106.0,106.0,2.0,2.0,2,"Santa Fe, Alvaro Obregón, Ciudad De México 01210, México.",5150000.0,2004.0,1210,ALVARO OBREGON,SANTA FE,3.0,17843.0,URBANO(A),PUEBLO,"$5,150,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
79.0,79.0,2.0,2.0,2,"San Andrés Tetepilco, Iztapalapa, Ciudad De México 09440, México.",2870000.0,1926.0,9440,IZTAPALAPA,EL RETOÑO,4.0,27462.0,URBANO(A),COLONIA,"$2,870,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
161.0,161.0,3.0,3.0,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.",9350000.0,2009.0,1090,ALVARO OBREGON,LA OTRA BANDA,1.0,1332.0,URBANO(A),COLONIA,"$9,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,3.0,2.0,2,"Carola, Alvaro Obregón, Ciudad De México 01180, México.",3995000.0,2005.0,1180,ALVARO OBREGON,SAN PEDRO DE LOS PINOS,3.0,10208.0,URBANO(A),COLONIA,"$3,995,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
192.0,81.0,3.0,2.0,2,"Paulino Navarro, Cuauhtémoc, Ciudad De México 06870, México.",4600000.0,2004.0,6870,CUAUHTEMOC,PAULINO NAVARRO,1.0,5307.0,URBANO(A),COLONIA,"$4,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
123.0,123.0,3.0,2.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",3500000.0,1965.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
96.0,96.0,2.0,1.0,1,"Doctores, Cuauhtémoc, Ciudad De México 06720, México.",3200000.0,1984.0,6720,CUAUHTEMOC,DOCTORES I,5.0,44703.0,URBANO(A),COLONIA,"$3,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
155.0,220.0,4.0,4.0,3,"Ejidos De San Pedro Mártir, Tlalpan, Ciudad De México 14640, México.",4700000.0,2010.0,14640,TLALPAN,EJIDOS DE SAN PEDRO MARTIR II (SUR),4.0,7425.0,URBANO(A),COLONIA,"$4,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
97.3,97.3,2.0,1.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",3600000.0,1973.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$3,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
148.0,148.0,3.0,2.0,2,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",6520000.0,2023.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$6,520,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
77.0,77.0,2.0,2.0,1,"Obrera, Cuauhtémoc, Ciudad De México 06800, México.",3990000.0,2023.0,6800,CUAUHTEMOC,OBRERA I,4.0,35224.0,URBANO(A),COLONIA,"$3,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
72.7,49.0,2.0,1.0,1,"Tres Estrellas, Gustavo A. Madero, Ciudad De México 07820, México.",2625000.0,2024.0,7820,GUSTAVO A. MADERO,ARAGON INGUARAN,3.0,8119.0,URBANO(A),COLONIA,"$2,625,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
72.7,49.0,2.0,1.0,1,"Tres Estrellas, Gustavo A. Madero, Ciudad De México 07820, México.",2625000.0,2024.0,7820,GUSTAVO A. MADERO,ARAGON INGUARAN,3.0,8119.0,URBANO(A),COLONIA,"$2,625,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.8,71.8,2.0,2.0,1,"Obrera, Cuauhtémoc, Ciudad De México 06800, México.",2900000.0,2024.0,6800,CUAUHTEMOC,OBRERA I,4.0,35224.0,URBANO(A),COLONIA,"$2,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
71.7,71.7,2.0,2.0,1,"Obrera, Cuauhtémoc, Ciudad De México 06800, México.",2990000.0,2023.0,6800,CUAUHTEMOC,OBRERA I,4.0,35224.0,URBANO(A),COLONIA,"$2,990,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
182.0,241.0,3.0,3.0,4,"Los Sauces, Coyoacán, Ciudad De México 04940, México.",7900000.0,1988.0,4940,COYOACAN,LOS SAUCES (FRACC),1.0,944.0,URBANO(A),FRACCIONAMIENTO,"$7,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
95.4,95.4,3.0,2.0,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",7550000.0,2024.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$7,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
49.0,49.0,1.0,1.0,1,"Anáhuac I Secc., Miguel Hidalgo, Ciudad De México 11320, México.",2220000.0,2010.0,11320,MIGUEL HIDALGO,AHUEHUETES ANAHUAC,4.0,37553.0,URBANO(A),COLONIA,"$2,220,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
81.2,81.2,2.0,2.0,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",6180000.0,2024.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$6,180,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
204.0,184.0,3.0,2.0,3,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.",7300000.0,1974.0,1780,ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,3.0,1227.0,URBANO(A),CONJUNTO HABITACIONAL,"$7,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
91.0,201.0,3.0,3.0,2,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.",5848500.0,1987.0,1780,ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,3.0,1227.0,URBANO(A),CONJUNTO HABITACIONAL,"$5,848,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
79.0,79.0,2.0,1.0,1,"Nápoles, Benito Juárez, Ciudad De México 03810, México.",4500000.0,2005.0,3810,BENITO JUAREZ,NAPOLES,2.0,15487.0,URBANO(A),COLONIA,"$4,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
211.5,211.5,3.0,3.0,2,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",11600000.0,2020.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$11,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
61.0,61.0,2.0,2.0,1,"Nativitas, Benito Juárez, Ciudad De México 03500, México.",2695000.0,2004.0,3500,BENITO JUAREZ,NATIVITAS,3.0,10265.0,URBANO(A),COLONIA,"$2,695,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
90.0,200.0,3.0,3.0,2,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.",5850000.0,1987.0,1780,ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,3.0,1227.0,URBANO(A),CONJUNTO HABITACIONAL,"$5,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
59.0,59.0,1.0,1.0,0,"Romulo Sánchez Míreles, Tlalpan, Ciudad De México 14070, México.",1850000.0,1940.0,14070,TLALPAN,SAN PEDRO APOSTOL (BARR),2.0,1591.0,URBANO(A),COLONIA,"$1,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
119.6,119.6,2.0,2.0,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.",6350000.0,2011.0,1090,ALVARO OBREGON,LA OTRA BANDA,1.0,1332.0,URBANO(A),COLONIA,"$6,350,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
198.0,198.0,3.0,3.0,2,"Pedregal De Carrasco, Coyoacán, Ciudad De México 04700, México.",6800000.0,1988.0,4700,COYOACAN,CENTRO URBANO (U HAB),1.0,6035.0,URBANO(A),FRACCIONAMIENTO,"$6,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
65.0,65.0,2.0,1.0,1,"Reforma Social, Miguel Hidalgo, Ciudad De México 11650, México.",3690000.0,2020.0,11650,MIGUEL HIDALGO,REFORMA SOCIAL,2.0,5794.0,URBANO(A),COLONIA,"$3,690,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.5,80.5,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",2090000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$2,090,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
84.9,84.9,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",1980000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$1,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.5,80.5,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",1935000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$1,935,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
84.9,84.9,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",2042000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$2,042,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.5,80.5,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",1935000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$1,935,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
84.9,84.9,2.0,2.0,1,"Santa Martha Acatitla Norte, Iztapalapa, Ciudad De México 09140, México.",2042000.0,2023.0,9140,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) I,4.0,19173.0,URBANO(A),AMPLIACION,"$2,042,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
343.0,476.0,6.0,8.0,3,"Lomas Estrella, Iztapalapa, Ciudad De México 09890, México.",14000000.0,2005.0,9890,IZTAPALAPA,LOMAS ESTRELLA  III (U HAB),3.0,24617.0,URBANO(A),UNIDAD HABITACIONAL,"$14,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
462.0,450.0,6.0,5.0,6,"Residencial Acoxpa, Tlalpan, Ciudad De México 14300, México.",14925000.0,1991.0,14300,TLALPAN,NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,2.0,3709.0,URBANO(A),COLONIA,"$14,925,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
76.7,65.2,1.0,1.0,0,"Viaducto Piedad, Iztacalco, Ciudad De México 08200, México.",2250000.0,2021.0,8200,IZTACALCO,VIADUCTO PIEDAD,3.0,10940.0,URBANO(A),COLONIA,"$2,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
