,,CATALOGO DE COLONIAS DEL ESTADO DE DISTRITO FEDERAL,CATALOGO DE COLONIAS ,,,,,,,,
,,,,,,,,,,,
,ID,ENTIDAD,DISTRITO,MUNICIPIO,NOMBRE DEL MUNICIPIO,SECCION,TIPO DE SECCION,TIPO DE COLONIA,NOMBRE DE LA COLONIA,CP,CONTROL
,836,9,16,10,ALVARO OBREGON,3439,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,836,9,16,10,ALVARO OBREGON,3440,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,836,9,16,10,ALVARO OBREGON,3441,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,836,9,16,10,ALVARO OBREGON,3442,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,833,9,16,10,ALVARO OBREGON,3443,URBANO(A),AMPLIACION,LA CASCADA,1490,871
,836,9,16,10,ALVARO OBREGON,3443,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,833,9,16,10,ALVARO OBREGON,3444,URBANO(A),AMPLIACION,LA CASCADA,1490,871
,836,9,16,10,ALVARO OBREGON,3444,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,833,9,16,10,ALVARO OBREGON,3445,URBANO(A),AMPLIACION,LA CASCADA,1490,871
,836,9,16,10,ALVARO OBREGON,3445,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,836,9,16,10,ALVARO OBREGON,3446,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,838,9,16,10,ALVARO OBREGON,3449,URBANO(A),COLONIA,MERCED GOMEZ,1600,876
,836,9,16,10,ALVARO OBREGON,3450,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,838,9,16,10,ALVARO OBREGON,3450,URBANO(A),COLONIA,MERCED GOMEZ,1600,876
,532,9,16,10,ALVARO OBREGON,3473,URBANO(A),COLONIA,ALFONSO XIII,1460,559
,515,9,16,10,ALVARO OBREGON,3473,URBANO(A),BARRIO,SANTA MARIA NONOALCO,1420,541
,836,9,16,10,ALVARO OBREGON,3474,URBANO(A),UNIDAD HABITACIONAL,LOMAS DE PLATEROS,1480,874
,838,9,16,10,ALVARO OBREGON,3475,URBANO(A),COLONIA,MERCED GOMEZ,1600,876
,838,9,16,10,ALVARO OBREGON,3476,URBANO(A),COLONIA,MERCED GOMEZ,1600,876
,534,9,16,10,ALVARO OBREGON,3477,URBANO(A),BARRIO,ALFALFAR,1470,561
,532,9,16,10,ALVARO OBREGON,3477,URBANO(A),COLONIA,ALFONSO XIII,1460,559
,2252,9,16,10,ALVARO OBREGON,3480,URBANO(A),COLONIA,HOGAR Y REDENCION,1450,2416
,831,9,16,10,ALVARO OBREGON,3481,URBANO(A),UNIDAD HABITACIONAL,BATALLON DE SAN PATRICIO,1470,869
,828,9,16,10,ALVARO OBREGON,3481,URBANO(A),UNIDAD HABITACIONAL,CAÑADA DEL OLIVAR,1400,866
,2252,9,16,10,ALVARO OBREGON,3481,URBANO(A),COLONIA,HOGAR Y REDENCION,1450,2416
,533,9,16,10,ALVARO OBREGON,3481,URBANO(A),COLONIA,MOLINO DE ROSAS,1470,560
,827,9,16,10,ALVARO OBREGON,3481,URBANO(A),UNIDAD HABITACIONAL,UNION POPULAR EMILIANO ZAPATA,1400,865
,831,9,16,10,ALVARO OBREGON,3482,URBANO(A),UNIDAD HABITACIONAL,BATALLON DE SAN PATRICIO,1470,869
,833,9,16,10,ALVARO OBREGON,3482,URBANO(A),AMPLIACION,LA CASCADA,1490,871
,533,9,16,10,ALVARO OBREGON,3482,URBANO(A),COLONIA,MOLINO DE ROSAS,1470,560
,2163,9,16,10,ALVARO OBREGON,5546,URBANO(A),COLONIA,CRUZ MANCA,5340,2319
,2368,9,16,10,ALVARO OBREGON,5546,URBANO(A),COLONIA,PASEO DE LAS LOMAS,1330,3442
,2162,9,16,10,ALVARO OBREGON,5546,URBANO(A),COLONIA,SANTA FE CUAJIMALPA,5340,2318
,2116,9,17,4,CUAJIMALPA DE MORELOS,747,URBANO(A),COLONIA,CRUZ BLANCA,5700,2266
,2115,9,17,4,CUAJIMALPA DE MORELOS,747,URBANO(A),COLONIA,LA PILA,5750,2265
,2032,9,17,4,CUAJIMALPA DE MORELOS,747,URBANO(A),LOCALIDAD,PUERTO LAS CRUCES,5730,2176
,2114,9,17,4,CUAJIMALPA DE MORELOS,747,URBANO(A),COLONIA,XALPA,5730,2264
,2033,9,17,4,CUAJIMALPA DE MORELOS,747,URBANO(A),ZONA FEDERAL,ZONA FED,5700,2177
,2119,9,17,4,CUAJIMALPA DE MORELOS,748,URBANO(A),COLONIA,BOSQUES DE LAS LOMAS,5120,2270
,2111,9,17,4,CUAJIMALPA DE MORELOS,748,URBANO(A),COLONIA,LOMAS DEL CHAMIZAL,5129,2261
,2119,9,17,4,CUAJIMALPA DE MORELOS,749,URBANO(A),COLONIA,BOSQUES DE LAS LOMAS,5120,2270
,2119,9,17,4,CUAJIMALPA DE MORELOS,750,URBANO(A),COLONIA,BOSQUES DE LAS LOMAS,5120,2270
,2110,9,17,4,CUAJIMALPA DE MORELOS,750,URBANO(A),COLONIA,PALO ALTO (GRANJAS) O COOP PALO ALTO,5110,2260
,2119,9,17,4,CUAJIMALPA DE MORELOS,751,URBANO(A),COLONIA,BOSQUES DE LAS LOMAS,5120,2270
,408,9,17,4,CUAJIMALPA DE MORELOS,751,URBANO(A),CONJUNTO HABITACIONAL,ENQANTO BOSQUES,5129,3968
,2111,9,17,4,CUAJIMALPA DE MORELOS,751,URBANO(A),COLONIA,LOMAS DEL CHAMIZAL,5129,2261
,2018,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),COLONIA,JARDINES DE LA PALMA (HUIZACHITO),5100,2157
,2113,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),COLONIA,LOMAS DE VISTA HERMOSA,5100,2263
,2019,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),RESIDENCIAL,LOMAS DE VISTA HERMOSA,5100,2158
,2111,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),COLONIA,LOMAS DEL CHAMIZAL,5129,2261
,2037,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,32,9,17,4,CUAJIMALPA DE MORELOS,752,URBANO(A),CONJUNTO HABITACIONAL,RESIDENCIAL CUMBRES DE REFORMA,5110,3592
,2019,9,17,4,CUAJIMALPA DE MORELOS,753,URBANO(A),RESIDENCIAL,LOMAS DE VISTA HERMOSA,5100,2158
,2312,9,17,4,CUAJIMALPA DE MORELOS,753,URBANO(A),COLONIA,NAVIDAD,5210,3392
,2037,9,17,4,CUAJIMALPA DE MORELOS,753,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2020,9,17,4,CUAJIMALPA DE MORELOS,754,URBANO(A),COLONIA,EL EBANO,5230,2159
,2021,9,17,4,CUAJIMALPA DE MORELOS,754,URBANO(A),COLONIA,RETAMA(HUIXQUILUCAN),5210,2160
,2381,9,17,4,CUAJIMALPA DE MORELOS,754,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2023,9,17,4,CUAJIMALPA DE MORELOS,754,URBANO(A),COLONIA,TEPETONGO,5220,2162
,2020,9,17,4,CUAJIMALPA DE MORELOS,755,URBANO(A),COLONIA,EL EBANO,5230,2159
,2037,9,17,4,CUAJIMALPA DE MORELOS,755,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2037,9,17,4,CUAJIMALPA DE MORELOS,756,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2037,9,17,4,CUAJIMALPA DE MORELOS,757,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2018,9,17,4,CUAJIMALPA DE MORELOS,758,URBANO(A),COLONIA,JARDINES DE LA PALMA (HUIZACHITO),5100,2157
,2037,9,17,4,CUAJIMALPA DE MORELOS,758,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2178,9,17,4,CUAJIMALPA DE MORELOS,758,URBANO(A),RESIDENCIAL,PROVINCIAL VISTA HERMOSA,5210,2334
,2113,9,17,4,CUAJIMALPA DE MORELOS,759,URBANO(A),COLONIA,LOMAS DE VISTA HERMOSA,5100,2263
,46,9,17,4,CUAJIMALPA DE MORELOS,759,URBANO(A),RESIDENCIAL,PALMA ESCONDIDA,5100,3606
,2110,9,17,4,CUAJIMALPA DE MORELOS,759,URBANO(A),COLONIA,PALO ALTO (GRANJAS) O COOP PALO ALTO,5110,2260
,2119,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),COLONIA,BOSQUES DE LAS LOMAS,5120,2270
,2182,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),RESIDENCIAL,ENCINOS,5120,2338
,30,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),CONJUNTO HABITACIONAL,LA JOLLA,5110,3590
,31,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),CONJUNTO HABITACIONAL,LAS TEJAS,5110,3591
,2183,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),CONDOMINIO,LAURELES,5120,2339
,2113,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),COLONIA,LOMAS DE VISTA HERMOSA,5100,2263
,2184,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),CONDOMINIO,NOCHEBUENA,5120,2340
,2110,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),COLONIA,PALO ALTO (GRANJAS) O COOP PALO ALTO,5110,2260
,2181,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),RESIDENCIAL,PIRACANTOS,5120,2337
,111,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),UNIDAD HABITACIONAL,PRIVADA DE TEJOCOTES,5110,3671
,2179,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),RESIDENCIAL,ROYAL REFORMA,5100,2335
,2180,9,17,4,CUAJIMALPA DE MORELOS,760,URBANO(A),RESIDENCIAL,SECOYAS,5120,2336
,2110,9,17,4,CUAJIMALPA DE MORELOS,761,URBANO(A),COLONIA,PALO ALTO (GRANJAS) O COOP PALO ALTO,5110,2260
,2037,9,17,4,CUAJIMALPA DE MORELOS,762,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2381,9,17,4,CUAJIMALPA DE MORELOS,762,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2037,9,17,4,CUAJIMALPA DE MORELOS,763,URBANO(A),COLONIA,NAVIDAD (GRANJAS DE NAVIDAD),5210,2181
,2381,9,17,4,CUAJIMALPA DE MORELOS,763,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2381,9,17,4,CUAJIMALPA DE MORELOS,764,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,24,9,17,4,CUAJIMALPA DE MORELOS,765,URBANO(A),UNIDAD HABITACIONAL,FLORESTA,5220,3584
,2380,9,17,4,CUAJIMALPA DE MORELOS,765,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,45,9,17,4,CUAJIMALPA DE MORELOS,765,URBANO(A),RESIDENCIAL,PARQUE CUAJIMALPA,5220,3605
,2381,9,17,4,CUAJIMALPA DE MORELOS,765,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2023,9,17,4,CUAJIMALPA DE MORELOS,765,URBANO(A),COLONIA,TEPETONGO,5220,2162
,2024,9,17,4,CUAJIMALPA DE MORELOS,766,URBANO(A),COLONIA,AHUATENCO,5039,2165
,2417,9,17,4,CUAJIMALPA DE MORELOS,766,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2027,9,17,4,CUAJIMALPA DE MORELOS,767,URBANO(A),COLONIA,ADOLFO LOPEZ MATEOS,5280,2169
,2025,9,17,4,CUAJIMALPA DE MORELOS,767,URBANO(A),COLONIA,AMADO NERVO,5269,2166
,29,9,17,4,CUAJIMALPA DE MORELOS,767,URBANO(A),RESIDENCIAL,LOTHORIEN,5270,3589
,2026,9,17,4,CUAJIMALPA DE MORELOS,767,URBANO(A),COLONIA,MANZANASTITLA,5270,2167
,62,9,17,4,CUAJIMALPA DE MORELOS,767,URBANO(A),RESIDENCIAL,VISTA BELLA,5269,3622
,43,9,17,4,CUAJIMALPA DE MORELOS,768,URBANO(A),RESIDENCIAL,CONDOMINIOS FRESNOS Y BUGAMBILIAS,5260,3603
,2380,9,17,4,CUAJIMALPA DE MORELOS,768,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,2380,9,17,4,CUAJIMALPA DE MORELOS,769,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,101,9,17,4,CUAJIMALPA DE MORELOS,770,URBANO(A),RESIDENCIAL,CONJUNTO LA PLAZUELA,5200,3661
,25,9,17,4,CUAJIMALPA DE MORELOS,770,URBANO(A),UNIDAD HABITACIONAL,NUEVA ROSITA,5238,3585
,2381,9,17,4,CUAJIMALPA DE MORELOS,770,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2381,9,17,4,CUAJIMALPA DE MORELOS,771,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2022,9,17,4,CUAJIMALPA DE MORELOS,772,URBANO(A),COLONIA,COLORINES IV,5200,2161
,2018,9,17,4,CUAJIMALPA DE MORELOS,772,URBANO(A),COLONIA,JARDINES DE LA PALMA (HUIZACHITO),5100,2157
,2381,9,17,4,CUAJIMALPA DE MORELOS,772,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,733,9,17,4,CUAJIMALPA DE MORELOS,773,URBANO(A),COLONIA,EL MOLINO,5240,766
,2113,9,17,4,CUAJIMALPA DE MORELOS,773,URBANO(A),COLONIA,LOMAS DE VISTA HERMOSA,5100,2263
,2479,9,17,4,CUAJIMALPA DE MORELOS,773,URBANO(A),COLONIA,PREDIO LA CAÑADITA DE VISTA HERMOSA,5100,3549
,107,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),RESIDENCIAL,ALCAZAR,5340,3667
,53,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),CONJUNTO HABITACIONAL,ANTIGUA,5340,3613
,54,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),RESIDENCIAL,AVIARA,5340,3614
,2163,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,CRUZ MANCA,5340,2319
,2028,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,2224,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),CONJUNTO HABITACIONAL,GIRALTA,5340,2387
,57,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),RESIDENCIAL,GRAND SANTA FE,5240,3617
,706,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,LA ROSITA,5340,739
,2393,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,LOMAS DE SANTA FE,5340,3466
,2361,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,LOMAS DE SANTA FE,1340,3435
,106,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),RESIDENCIAL,REFORMA SANTA FE,5340,3666
,1958,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,2162,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),COLONIA,SANTA FE CUAJIMALPA,5340,2318
,2223,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),CONJUNTO HABITACIONAL,VASCO DE QUIROGA,5340,2386
,55,9,17,4,CUAJIMALPA DE MORELOS,774,URBANO(A),RESIDENCIAL,VISTA DEL CAMPO,5500,3615
,2013,9,17,4,CUAJIMALPA DE MORELOS,775,URBANO(A),COLONIA,EL MOLINITO,5310,2151
,2016,9,17,4,CUAJIMALPA DE MORELOS,775,URBANO(A),COLONIA,EL YAQUI,5320,2154
,2014,9,17,4,CUAJIMALPA DE MORELOS,775,URBANO(A),COLONIA,MEMETLA,5330,2152
,2162,9,17,4,CUAJIMALPA DE MORELOS,775,URBANO(A),COLONIA,SANTA FE CUAJIMALPA,5340,2318
,2380,9,17,4,CUAJIMALPA DE MORELOS,776,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,2381,9,17,4,CUAJIMALPA DE MORELOS,776,URBANO(A),COLONIA,SAN JOSE DE LOS CEDROS,5200,3454
,2417,9,17,4,CUAJIMALPA DE MORELOS,777,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2380,9,17,4,CUAJIMALPA DE MORELOS,777,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,2380,9,17,4,CUAJIMALPA DE MORELOS,778,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,2027,9,17,4,CUAJIMALPA DE MORELOS,779,URBANO(A),COLONIA,ADOLFO LOPEZ MATEOS,5280,2169
,2380,9,17,4,CUAJIMALPA DE MORELOS,779,URBANO(A),COLONIA,JESUS DEL MONTE,5260,3453
,708,9,17,4,CUAJIMALPA DE MORELOS,780,URBANO(A),COLONIA,AGUA BENDITA,5780,741
,2024,9,17,4,CUAJIMALPA DE MORELOS,780,URBANO(A),COLONIA,AHUATENCO,5039,2165
,2417,9,17,4,CUAJIMALPA DE MORELOS,780,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2024,9,17,4,CUAJIMALPA DE MORELOS,781,URBANO(A),COLONIA,AHUATENCO,5039,2165
,2417,9,17,4,CUAJIMALPA DE MORELOS,781,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2027,9,17,4,CUAJIMALPA DE MORELOS,782,URBANO(A),COLONIA,ADOLFO LOPEZ MATEOS,5280,2169
,2417,9,17,4,CUAJIMALPA DE MORELOS,782,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,783,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,784,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2015,9,17,4,CUAJIMALPA DE MORELOS,785,URBANO(A),COLONIA,LOMAS DE MEMETLA,5330,2153
,2014,9,17,4,CUAJIMALPA DE MORELOS,785,URBANO(A),COLONIA,MEMETLA,5330,2152
,390,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,ALCADA,5600,3950
,284,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),UNIDAD HABITACIONAL,"BOSQUES I, II, III",5600,3844
,391,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,CAÑADA EN CUMBRES,5600,3951
,2235,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,CUMBRES DE SANTA FE,5600,2399
,392,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,GIRAULT,5600,3952
,1958,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,2226,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,SANTA FE I,5600,2389
,2227,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,SANTA FE II,5600,2390
,2228,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,TORRE ALTA,5600,2391
,2225,9,17,4,CUAJIMALPA DE MORELOS,786,URBANO(A),RESIDENCIAL,VILLAS DE LA CAÑADA,5600,2388
,705,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,AMPLIACIN MEMETLA,5330,738
,2016,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,EL YAQUI,5320,2154
,110,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),RESIDENCIAL,ISOLA SANTA FE,5730,3670
,103,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),RESIDENCIAL,LAS CAMPANAS,5330,3663
,2459,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,LAS TINAJAS,5370,3529
,2012,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,LOMA DEL OCOTE,5370,2150
,704,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,LOMAS DE SAN PEDRO,5370,737
,105,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),RESIDENCIAL,MEDITERRANEA,5730,3665
,102,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),RESIDENCIAL,OPORTO,5330,3662
,2162,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),COLONIA,SANTA FE CUAJIMALPA,5340,2318
,104,9,17,4,CUAJIMALPA DE MORELOS,787,URBANO(A),RESIDENCIAL,SCALA SANTA FE,5730,3664
,705,9,17,4,CUAJIMALPA DE MORELOS,788,URBANO(A),COLONIA,AMPLIACIN MEMETLA,5330,738
,2459,9,17,4,CUAJIMALPA DE MORELOS,788,URBANO(A),COLONIA,LAS TINAJAS,5370,3529
,2015,9,17,4,CUAJIMALPA DE MORELOS,788,URBANO(A),COLONIA,LOMAS DE MEMETLA,5330,2153
,704,9,17,4,CUAJIMALPA DE MORELOS,788,URBANO(A),COLONIA,LOMAS DE SAN PEDRO,5370,737
,702,9,17,4,CUAJIMALPA DE MORELOS,789,URBANO(A),COLONIA,ABDIAS GARCIA SOTO,5530,735
,2015,9,17,4,CUAJIMALPA DE MORELOS,789,URBANO(A),COLONIA,LOMAS DE MEMETLA,5330,2153
,2417,9,17,4,CUAJIMALPA DE MORELOS,790,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,791,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,792,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,793,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2416,9,17,4,CUAJIMALPA DE MORELOS,794,URBANO(A),COLONIA,ZENTLAPATL,5010,3489
,708,9,17,4,CUAJIMALPA DE MORELOS,795,URBANO(A),COLONIA,AGUA BENDITA,5780,741
,2029,9,17,4,CUAJIMALPA DE MORELOS,795,URBANO(A),COLONIA,SAN PABLO CHIMALPA,5050,2173
,2029,9,17,4,CUAJIMALPA DE MORELOS,796,URBANO(A),COLONIA,SAN PABLO CHIMALPA,5050,2173
,2029,9,17,4,CUAJIMALPA DE MORELOS,797,URBANO(A),COLONIA,SAN PABLO CHIMALPA,5050,2173
,2418,9,17,4,CUAJIMALPA DE MORELOS,798,URBANO(A),COLONIA,LOMA DEL PADRE,5020,3491
,2010,9,17,4,CUAJIMALPA DE MORELOS,798,URBANO(A),COLONIA,SAN LORENZO ACOPILCO,5410,2148
,2416,9,17,4,CUAJIMALPA DE MORELOS,798,URBANO(A),COLONIA,ZENTLAPATL,5010,3489
,2417,9,17,4,CUAJIMALPA DE MORELOS,799,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2028,9,17,4,CUAJIMALPA DE MORELOS,799,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,2418,9,17,4,CUAJIMALPA DE MORELOS,799,URBANO(A),COLONIA,LOMA DEL PADRE,5020,3491
,2416,9,17,4,CUAJIMALPA DE MORELOS,799,URBANO(A),COLONIA,ZENTLAPATL,5010,3489
,2417,9,17,4,CUAJIMALPA DE MORELOS,800,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,2417,9,17,4,CUAJIMALPA DE MORELOS,801,URBANO(A),COLONIA,CUAJIMALPA,5000,3490
,68,9,17,4,CUAJIMALPA DE MORELOS,802,URBANO(A),RESIDENCIAL,BOSQUES DE CEDROS,5500,3628
,2028,9,17,4,CUAJIMALPA DE MORELOS,802,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,69,9,17,4,CUAJIMALPA DE MORELOS,802,URBANO(A),RESIDENCIAL,HACIENDAS CONTADERO,5500,3629
,702,9,17,4,CUAJIMALPA DE MORELOS,803,URBANO(A),COLONIA,ABDIAS GARCIA SOTO,5530,735
,2028,9,17,4,CUAJIMALPA DE MORELOS,803,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,703,9,17,4,CUAJIMALPA DE MORELOS,803,URBANO(A),COLONIA,LOCAXCO,5630,736
,2012,9,17,4,CUAJIMALPA DE MORELOS,803,URBANO(A),COLONIA,LOMA DEL OCOTE,5370,2150
,2028,9,17,4,CUAJIMALPA DE MORELOS,804,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,2116,9,17,4,CUAJIMALPA DE MORELOS,805,MIXTO(A),COLONIA,CRUZ BLANCA,5700,2266
,2115,9,17,4,CUAJIMALPA DE MORELOS,805,MIXTO(A),COLONIA,LA PILA,5750,2265
,1957,9,17,4,CUAJIMALPA DE MORELOS,805,MIXTO(A),COLONIA,LAS LAJAS,5760,2090
,2008,9,17,4,CUAJIMALPA DE MORELOS,805,MIXTO(A),COLONIA,LAS MAROMAS,5710,2146
,2032,9,17,4,CUAJIMALPA DE MORELOS,805,MIXTO(A),LOCALIDAD,PUERTO LAS CRUCES,5730,2176
,1958,9,17,4,CUAJIMALPA DE MORELOS,806,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,1958,9,17,4,CUAJIMALPA DE MORELOS,807,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,1958,9,17,4,CUAJIMALPA DE MORELOS,808,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,1958,9,17,4,CUAJIMALPA DE MORELOS,809,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,2028,9,17,4,CUAJIMALPA DE MORELOS,810,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,1958,9,17,4,CUAJIMALPA DE MORELOS,810,URBANO(A),COLONIA,SAN MATEO TLALTENANGO,5600,2091
,2033,9,17,4,CUAJIMALPA DE MORELOS,810,URBANO(A),ZONA FEDERAL,ZONA FED,5700,2177
,2028,9,17,4,CUAJIMALPA DE MORELOS,811,URBANO(A),COLONIA,EL CONTADERO,5500,2171
,2011,9,17,4,CUAJIMALPA DE MORELOS,811,URBANO(A),COLONIA,LA VENTA,5520,2149
,2010,9,17,4,CUAJIMALPA DE MORELOS,811,URBANO(A),COLONIA,SAN LORENZO ACOPILCO,5410,2148
,2416,9,17,4,CUAJIMALPA DE MORELOS,811,URBANO(A),COLONIA,ZENTLAPATL,5010,3489
,2033,9,17,4,CUAJIMALPA DE MORELOS,811,URBANO(A),ZONA FEDERAL,ZONA FED,5700,2177
,2010,9,17,4,CUAJIMALPA DE MORELOS,812,URBANO(A),COLONIA,SAN LORENZO ACOPILCO,5410,2148
,2009,9,17,4,CUAJIMALPA DE MORELOS,813,URBANO(A),COLONIA,1 DE MAYO,5710,2147
,2010,9,17,4,CUAJIMALPA DE MORELOS,813,URBANO(A),COLONIA,SAN LORENZO ACOPILCO,5410,2148
,2115,9,17,4,CUAJIMALPA DE MORELOS,814,URBANO(A),COLONIA,LA PILA,5750,2265
